id,default_code,active,product_tmpl_id/id,barcode,combination_indices,volume,weight,base_unit_count,x_studio_item_approved_temp,x_studio_item_approved,x_studio_item_approval_request_sent,x_studio_item_approval_request_sent_temp
product_product_id_130623,05PS 32A-F3,1,Jinasena_MasterData_Stock.product_template_female_socket_32a_4_5_pin,05PS 32A-F3,,0.0,0.0,0.0,,,,
product_product_id_130624,05PS 32A-M3,1,Jinasena_MasterData_Stock.product_template_male_plug_32a_4_5_pin,05PS 32A-M3,,0.0,0.0,0.0,,,,
product_product_id_130621,05PS 32A3P-F,1,Jinasena_MasterData_Stock.product_template_socket_32a_3_pin_female,05PS 32A3P-F,,0.0,0.0,0.0,,,,
product_product_id_130622,05PS 32A3P-M,1,Jinasena_MasterData_Stock.product_template_plug_32a_3_pin_male,05PS 32A3P-M,,0.0,0.0,0.0,,,,
product_product_id_130625,05RT 36020,1,Jinasena_MasterData_Stock.product_template_ring_terminal_model36020_f1_25_4,05RT 36020,,0.0,0.0,0.0,,,,
product_product_id_137612,05RT 36020,1,Jinasena_MasterData_Stock.product_template_ring_terminal_model36020_f1_25_4_335875,05RT 36020,,0.0,0.0,0.0,,,,
product_product_id_137613,05RT CJ-FDD,1,Jinasena_MasterData_Stock.product_template_fdd_type_ring_cable_terminal_connector_f,05RT CJ-FDD,,0.0,0.0,0.0,,,,
product_product_id_130626,05SHR CL4,1,Jinasena_MasterData_Stock.product_template_beta_shrink_clear_size_4,05SHR CL4,,0.0,0.0,0.0,,,,
product_product_id_130627,05SL 058,1,Jinasena_MasterData_Stock.product_template_plastic_tubing_black_5_8,05SL 058,,0.0,0.0,0.0,,,,
product_product_id_130628,05SP 060,1,Jinasena_MasterData_Stock.product_template_side_plate_6m_2,05SP 060,,0.0,0.0,0.0,,,,
product_product_id_130629,05TE 060,1,Jinasena_MasterData_Stock.product_template_earth_terminal_6mm_sq,05TE 060,,0.0,0.0,0.0,,,,
product_product_id_130630,05TIE ADH-BSE-L,1,Jinasena_MasterData_Stock.product_template_adhes_cable_tie_base_nat_large,05TIE ADH-BSE-L,,0.0,0.0,0.0,,,,
product_product_id_130631,05TS 040,1,Jinasena_MasterData_Stock.product_template_terminal_station_4mmsq,05TS 040,,0.0,0.0,0.0,,,,
product_product_id_130632,05TS 060,1,Jinasena_MasterData_Stock.product_template_terminal_station_6m_2,05TS 060,,0.0,0.0,0.0,,,,
product_product_id_130633,05WD 3345,1,Jinasena_MasterData_Stock.product_template_wiring_duct_kss_slotted_33x45,05WD 3345,,0.0,0.0,0.0,,,,
product_product_id_130634,065 01400 20,1,Jinasena_MasterData_Stock.product_template_spark_plug_ey20,065 01400 20,,0.0,0.0,0.0,,,,
product_product_id_130635,066 99002 07,1,Jinasena_MasterData_Stock.product_template_switch_set,066 99002 07,,0.0,0.0,0.0,,,,
product_product_id_130636,06BC 001,1,Jinasena_MasterData_Stock.product_template_roof_cover_for_b_c_riding_seat,06BC 001,,0.0,0.0,0.0,,,,
product_product_id_130637,06CP 3P,1,Jinasena_MasterData_Stock.product_template_ceramic_connector_3p,06CP 3P,,0.0,0.0,0.0,,,,
product_product_id_130638,06EC NR110,1,Jinasena_MasterData_Stock.product_template_pl_end_cover_nr110_1,06EC NR110,,0.0,0.0,0.0,,,,
product_product_id_130639,06FC 015,1,Jinasena_MasterData_Stock.product_template_fan_cover_for_15hp_motor,06FC 015,,0.0,0.0,0.0,,,,
product_product_id_130640,06FC EJ110,1,Jinasena_MasterData_Stock.product_template_ventilator_cover_fan_cover,06FC EJ110,,0.0,0.0,0.0,,,,
product_product_id_130641,06FC NR1101,1,Jinasena_MasterData_Stock.product_template_fan_cover_nr110_1,06FC NR1101,,0.0,0.0,0.0,,,,
product_product_id_137614,06FC NR1101,1,Jinasena_MasterData_Stock.product_template_fan_cover_nr110_1_drilled,06FC NR1101,,0.0,0.0,0.0,,,,
product_product_id_137698,06FC NR1101-IM,1,Jinasena_MasterData_Stock.product_template_fan_cover_nr110_1_injection_moulded,06FC NR1101-IM,,0.0,0.0,0.0,,,,
product_product_id_130642,06HT 1201,1,Jinasena_MasterData_Stock.product_template_roof_cover_cloth_aht12_tractor,06HT 1201,,0.0,0.0,0.0,,,,
product_product_id_137615,06MF NR75,1,Jinasena_MasterData_Stock.product_template_pl_motor_foot,06MF NR75,,0.0,0.0,0.0,,,,
product_product_id_130643,06MJ EJ110,1,Jinasena_MasterData_Stock.product_template_stator_stand_motor_foot,06MJ EJ110,,0.0,0.0,0.0,,,,
product_product_id_130644,06PB 002,1,Jinasena_MasterData_Stock.product_template_plastic_bush_for_multi_chopper,06PB 002,,0.0,0.0,0.0,,,,
product_product_id_130645,06PC 3P,1,Jinasena_MasterData_Stock.product_template_ceremic_connector_3p,06PC 3P,,0.0,0.0,0.0,,,,
product_product_id_130646,06PC 6P,1,Jinasena_MasterData_Stock.product_template_plastic_connector_6_pin,06PC 6P,,0.0,0.0,0.0,,,,
product_product_id_130647,06PC FC-NR115,1,Jinasena_MasterData_Stock.product_template_pl_fan_cover_nr115_1,06PC FC-NR115,,0.0,0.0,0.0,,,,
product_product_id_130648,06PC NR105,1,Jinasena_MasterData_Stock.product_template_plastic_connector_nr105_1_327575,06PC NR105,,0.0,0.0,0.0,,,,
product_product_id_137616,06PC NR105,1,Jinasena_MasterData_Stock.product_template_plastic_connector_nr105_1,06PC NR105,,0.0,0.0,0.0,,,,
product_product_id_130649,06PF 001,1,Jinasena_MasterData_Stock.product_template_5_blade_plastic_fan,06PF 001,,0.0,0.0,0.0,,,,
product_product_id_130650,06PF 015,1,Jinasena_MasterData_Stock.product_template_plastic_cooling_fan_for_15hp_motor,06PF 015,,0.0,0.0,0.0,,,,
product_product_id_130651,06PF EJ110,1,Jinasena_MasterData_Stock.product_template_ventilator_fan,06PF EJ110,,0.0,0.0,0.0,,,,
product_product_id_137617,06PF MU,1,Jinasena_MasterData_Stock.product_template_ultra_dur_fan_m125_red_drilled,06PF MU,,0.0,0.0,0.0,,,,
product_product_id_137618,06PF MU-IM,1,Jinasena_MasterData_Stock.product_template_ultra_dur_fan_m125_red_injection_moulded,06PF MU-IM,,0.0,0.0,0.0,,,,
product_product_id_130654,06PF N-U,1,Jinasena_MasterData_Stock.product_template_fan_327581,06PF N-U,,0.0,0.0,0.0,,,,
product_product_id_130652,06PF NR1001,1,Jinasena_MasterData_Stock.product_template_fan_cover,06PF NR1001,,0.0,0.0,0.0,,,,
product_product_id_130653,06PF NU,1,Jinasena_MasterData_Stock.product_template_fan_327580,06PF NU,,0.0,0.0,0.0,,,,
product_product_id_130655,06PL A-C,1,Jinasena_MasterData_Stock.product_template_plastic_end_cap_for_tractor,06PL A-C,,0.0,0.0,0.0,,,,
product_product_id_130656,06PL BW20P,1,Jinasena_MasterData_Stock.product_template_plastic_gear_wheel_for_rr,06PL BW20P,,0.0,0.0,0.0,,,,
product_product_id_130657,06PL EJ110,1,Jinasena_MasterData_Stock.product_template_capacitor_holding_box,06PL EJ110,,0.0,0.0,0.0,,,,
product_product_id_130658,06PL GW20T,1,Jinasena_MasterData_Stock.product_template_plastic_gear_wheel_for_rubber_roller_20_,06PL GW20T,,0.0,0.0,0.0,,,,
product_product_id_130659,06PL SP300,1,Jinasena_MasterData_Stock.product_template_plastc_end_cap_sp300_pumps,06PL SP300,,0.0,0.0,0.0,,,,
product_product_id_130662,06PL TB-M,1,Jinasena_MasterData_Stock.product_template_terminal_box,06PL TB-M,,0.0,0.0,0.0,,,,
product_product_id_130663,06PL TB-S,1,Jinasena_MasterData_Stock.product_template_plastic_terminal_box_small,06PL TB-S,,0.0,0.0,0.0,,,,
product_product_id_130660,06PL TBC-M,1,Jinasena_MasterData_Stock.product_template_terminal_box_cover,06PL TBC-M,,0.0,0.0,0.0,,,,
product_product_id_130661,06PL TBC-S,1,Jinasena_MasterData_Stock.product_template_pl_terminal_box_cover_small,06PL TBC-S,,0.0,0.0,0.0,,,,
product_product_id_130664,06PP 025,1,Jinasena_MasterData_Stock.product_template_plastic_prime_plug_3_4,06PP 025,,0.0,0.0,0.0,,,,
product_product_id_130665,06PP HMS,1,Jinasena_MasterData_Stock.product_template_plastic_prime_plug_hms,06PP HMS,,0.0,0.0,0.0,,,,
product_product_id_137619,06PP QM100,1,Jinasena_MasterData_Stock.product_template_pl_plug_del_end_qm100,06PP QM100,,0.0,0.0,0.0,,,,
product_product_id_130666,06PT BSM,1,Jinasena_MasterData_Stock.product_template_plastic_basam_for_ptm_1_5ss,06PT BSM,,0.0,0.0,0.0,,,,
product_product_id_130667,06PT JET5,1,Jinasena_MasterData_Stock.product_template_rubber_protector_pad,06PT JET5,,0.0,0.0,0.0,,,,
product_product_id_130668,06PT TRAY,1,Jinasena_MasterData_Stock.product_template_plastic_tray_320x280x80mm_m_grin,06PT TRAY,,0.0,0.0,0.0,,,,
product_product_id_130669,06RA 017,1,Jinasena_MasterData_Stock.product_template_t_box_packing_327596,06RA 017,,0.0,0.0,0.0,,,,
product_product_id_130670,06RA 025,1,Jinasena_MasterData_Stock.product_template_reaper_hand_covers,06RA 025,,0.0,0.0,0.0,,,,
product_product_id_130671,06RA 034,1,Jinasena_MasterData_Stock.product_template_rubber_t_box_packing_n_type,06RA 034,,0.0,0.0,0.0,,,,
product_product_id_130672,06RA NR100P,1,Jinasena_MasterData_Stock.product_template_t_box_packing,06RA NR100P,,0.0,0.0,0.0,,,,
product_product_id_137620,06RA NR115P,1,Jinasena_MasterData_Stock.product_template_rubber_t_box_packing_nr115,06RA NR115P,,0.0,0.0,0.0,,,,
product_product_id_130673,06RA NR115P,1,Jinasena_MasterData_Stock.product_template_stator_packing,06RA NR115P,,0.0,0.0,0.0,,,,
product_product_id_130675,06RA TB-NR100,1,Jinasena_MasterData_Stock.product_template_terminal_box_assy,06RA TB-NR100,,0.0,0.0,0.0,,,,
product_product_id_130676,06RA TB-NR115,1,Jinasena_MasterData_Stock.product_template_terminal_box_and_cover_nr115_1_al_m_hous_327603,06RA TB-NR115,,0.0,0.0,0.0,,,,
product_product_id_137690,06RA TB-NR115,1,Jinasena_MasterData_Stock.product_template_terminal_box_and_cover_nr115_1_ready_to_,06RA TB-NR115,,0.0,0.0,0.0,,,,
product_product_id_137691,06RA TB-NR115-AS,1,Jinasena_MasterData_Stock.product_template_terminal_box_and_cover_nr115_1_assembly,06RA TB-NR115-AS,,0.0,0.0,0.0,,,,
product_product_id_130674,06RA TBC-NR100,1,Jinasena_MasterData_Stock.product_template_terminal_box_cover_for_nr100_1,06RA TBC-NR100,,0.0,0.0,0.0,,,,
product_product_id_130677,06RB 001,1,Jinasena_MasterData_Stock.product_template_base_rubber_gfa100n_gva370,06RB 001,,0.0,0.0,0.0,,,,
product_product_id_130678,06RB 002,1,Jinasena_MasterData_Stock.product_template_rubber_bush_7_8,06RB 002,,0.0,0.0,0.0,,,,
product_product_id_130679,06RB 004,1,Jinasena_MasterData_Stock.product_template_rubber_bush_square_1,06RB 004,,0.0,0.0,0.0,,,,
product_product_id_130680,06RB 015,1,Jinasena_MasterData_Stock.product_template_handlr_cover_clutch_gear,06RB 015,,0.0,0.0,0.0,,,,
product_product_id_130681,06RB 020,1,Jinasena_MasterData_Stock.product_template_handle_cover_for_plough,06RB 020,,0.0,0.0,0.0,,,,
product_product_id_130682,06RB 022,1,Jinasena_MasterData_Stock.product_template_rubber_cycle_handle_grip,06RB 022,,0.0,0.0,0.0,,,,
product_product_id_130683,06RB 023,1,Jinasena_MasterData_Stock.product_template_rubber_gromet_12mm,06RB 023,,0.0,0.0,0.0,,,,
product_product_id_130684,06RB 3/4,1,Jinasena_MasterData_Stock.product_template_rubber_bush_mini_m_chopper,06RB 3/4,,0.0,0.0,0.0,,,,
product_product_id_130685,06RB AHT4-01,1,Jinasena_MasterData_Stock.product_template_dust_seal_rubberclutch_cover,06RB AHT4-01,,0.0,0.0,0.0,,,,
product_product_id_130686,06RB BC-01,1,Jinasena_MasterData_Stock.product_template_bonut_hook_rubber_for_3wh,06RB BC-01,,0.0,0.0,0.0,,,,
product_product_id_130687,06RB BE-01,1,Jinasena_MasterData_Stock.product_template_beidings_for_3wheel,06RB BE-01,,0.0,0.0,0.0,,,,
product_product_id_130688,06RB JET5-01,1,Jinasena_MasterData_Stock.product_template_rb_dust_seal_clutch_cover_jet5_j,06RB JET5-01,,0.0,0.0,0.0,,,,
product_product_id_130689,06RB JET5-03,1,Jinasena_MasterData_Stock.product_template_rb_cycle_handle_grip,06RB JET5-03,,0.0,0.0,0.0,,,,
product_product_id_130690,06RB JET5-05,1,Jinasena_MasterData_Stock.product_template_steering_handle_bush_aht8,06RB JET5-05,,0.0,0.0,0.0,,,,
product_product_id_130691,06RB JET7-02,1,Jinasena_MasterData_Stock.product_template_handle_bush_gear_lever,06RB JET7-02,,0.0,0.0,0.0,,,,
product_product_id_130692,06RB JET7-03,1,Jinasena_MasterData_Stock.product_template_rot_chain_case_rub_bush,06RB JET7-03,,0.0,0.0,0.0,,,,
product_product_id_130693,06RB JET8,1,Jinasena_MasterData_Stock.product_template_rubber_handle_aht8,06RB JET8,,0.0,0.0,0.0,,,,
product_product_id_130694,06RB MG1,1,Jinasena_MasterData_Stock.product_template_rubber_binding_for_mini_grinder,06RB MG1,,0.0,0.0,0.0,,,,
product_product_id_137848,06RB PB1,1,Jinasena_MasterData_Stock.product_template_rubber_beading_for_panel_board,06RB PB1,,0.0,0.0,0.0,,,,
product_product_id_130695,06RB R1.2,1,Jinasena_MasterData_Stock.product_template_rubber_bush_for_balancing_weight,06RB R1.2,,0.0,0.0,0.0,,,,
product_product_id_130696,06RC 022,1,Jinasena_MasterData_Stock.product_template_rubber_diffuser_16mm,06RC 022,,0.0,0.0,0.0,,,,
product_product_id_137621,06RC 030,1,Jinasena_MasterData_Stock.product_template_rubber_diffuser_15mm,06RC 030,,0.0,0.0,0.0,,,,
product_product_id_130697,06RC 050,1,Jinasena_MasterData_Stock.product_template_rb_steering_lever_cap,06RC 050,,0.0,0.0,0.0,,,,
product_product_id_130698,06RC TOC-C,1,Jinasena_MasterData_Stock.product_template_rubber_cap_for_toc,06RC TOC-C,,0.0,0.0,0.0,,,,
product_product_id_130699,06RG NR115,1,Jinasena_MasterData_Stock.product_template_rubber_gromet_nr115_1_327626,06RG NR115,,0.0,0.0,0.0,,,,
product_product_id_137622,06RG NR115,1,Jinasena_MasterData_Stock.product_template_rubber_gromet_nr115_1,06RG NR115,,0.0,0.0,0.0,,,,
product_product_id_130700,06RI JET5-01,1,Jinasena_MasterData_Stock.product_template_stearing_fork_o_ring,06RI JET5-01,,0.0,0.0,0.0,,,,
product_product_id_130701,06RI NR100,1,Jinasena_MasterData_Stock.product_template_rubber_insert_nr100_327628,06RI NR100,,0.0,0.0,0.0,,,,
product_product_id_137623,06RI NR100,1,Jinasena_MasterData_Stock.product_template_rubber_insert_nr100,06RI NR100,,0.0,0.0,0.0,,,,
product_product_id_137624,06RO J125-N110,1,Jinasena_MasterData_Stock.product_template_rubber_o_ring_packing_n110t_1n_j_125,06RO J125-N110,,0.0,0.0,0.0,,,,
product_product_id_130702,06RP NR100S,1,Jinasena_MasterData_Stock.product_template_rb_stator_packing_nr100,06RP NR100S,,0.0,0.0,0.0,,,,
product_product_id_130703,06RP NR110S,1,Jinasena_MasterData_Stock.product_template_rb_stator_packing_nr110,06RP NR110S,,0.0,0.0,0.0,,,,
product_product_id_130704,06RP NR115S,1,Jinasena_MasterData_Stock.product_template_rb_stator_packing_nr115,06RP NR115S,,0.0,0.0,0.0,,,,
product_product_id_130705,06RR 004,1,Jinasena_MasterData_Stock.product_template_govener_folk_oil_seal,06RR 004,,0.0,0.0,0.0,,,,
product_product_id_130706,06RR 005,1,Jinasena_MasterData_Stock.product_template_rubber_ring_7_8,06RR 005,,0.0,0.0,0.0,,,,
product_product_id_130707,06RR 007,1,Jinasena_MasterData_Stock.product_template_rubber_sheet_2_x2_x1_4_thic,06RR 007,,0.0,0.0,0.0,,,,
product_product_id_130708,06RR 008,1,Jinasena_MasterData_Stock.product_template_rubber_sheet_2_x2_x3_8,06RR 008,,0.0,0.0,0.0,,,,
product_product_id_130709,06RR 015,1,Jinasena_MasterData_Stock.product_template_syn_rubber_ring_flat_bott_16mm,06RR 015,,0.0,0.0,0.0,,,,
product_product_id_130710,06RR 036,1,Jinasena_MasterData_Stock.product_template_valve_seat_ring_bhs150_86_o_d,06RR 036,,0.0,0.0,0.0,,,,
product_product_id_130711,06RR 042,1,Jinasena_MasterData_Stock.product_template_o_ring_for_tank_cap,06RR 042,,0.0,0.0,0.0,,,,
product_product_id_130712,06RR 043,1,Jinasena_MasterData_Stock.product_template_cylider_liner_o_ring_aht_8,06RR 043,,0.0,0.0,0.0,,,,
product_product_id_130713,06RR 044,1,Jinasena_MasterData_Stock.product_template_cylinder_liner_o_ring_j_6,06RR 044,,0.0,0.0,0.0,,,,
product_product_id_130714,06RR 1631,1,Jinasena_MasterData_Stock.product_template_o_ring_for_gt8_16x3_1,06RR 1631,,0.0,0.0,0.0,,,,
product_product_id_130715,06RR 2110,1,Jinasena_MasterData_Stock.product_template_o_ring_327642,06RR 2110,,0.0,0.0,0.0,,,,
product_product_id_130716,06RR 2518,1,Jinasena_MasterData_Stock.product_template_o_ring_for_gt8_25x1_8,06RR 2518,,0.0,0.0,0.0,,,,
product_product_id_130717,06RS 002,1,Jinasena_MasterData_Stock.product_template_rubber_sheet_2_x2_x1_8,06RS 002,,0.0,0.0,0.0,,,,
product_product_id_130718,06RS 005,1,Jinasena_MasterData_Stock.product_template_arpifoam_sheet_1_sponch,06RS 005,,0.0,0.0,0.0,,,,
product_product_id_130719,06RS 007,1,Jinasena_MasterData_Stock.product_template_rexin_sheet,06RS 007,,0.0,0.0,0.0,,,,
product_product_id_130720,06RS 009,1,Jinasena_MasterData_Stock.product_template_rubber_grooved_matting_black,06RS 009,,0.0,0.0,0.0,,,,
product_product_id_130721,06RS 010,1,Jinasena_MasterData_Stock.product_template_arpifoam_sheet_1_2,06RS 010,,0.0,0.0,0.0,,,,
product_product_id_130722,06RS 011,1,Jinasena_MasterData_Stock.product_template_carpet,06RS 011,,0.0,0.0,0.0,,,,
product_product_id_130723,06RS 070,1,Jinasena_MasterData_Stock.product_template_steering_lever_plastic_spacer,06RS 070,,0.0,0.0,0.0,,,,
product_product_id_137625,06RW 005,1,Jinasena_MasterData_Stock.product_template_priming_plug_washer,06RW 005,,0.0,0.0,0.0,,,,
product_product_id_130724,06TF TH-2BL,1,Jinasena_MasterData_Stock.product_template_plastic_fan_2blade_th6_7,06TF TH-2BL,,0.0,0.0,0.0,,,,
product_product_id_130725,06WH 001,1,Jinasena_MasterData_Stock.product_template_wooden_handle_for_rubber_roler,06WH 001,,0.0,0.0,0.0,,,,
product_product_id_137626,07AH JIN2-118,1,Jinasena_MasterData_Stock.product_template_extruded_al_housing_jin2_118mm,07AH JIN2-118,,0.0,0.0,0.0,,,,
product_product_id_137627,07AH JIN2-118-GP,1,Jinasena_MasterData_Stock.product_template_extruded_alu_housing_jin2_118mm_n110_gol,07AH JIN2-118-GP,,0.0,0.0,0.0,,,,
product_product_id_137628,07AH JIN2-118-MC,1,Jinasena_MasterData_Stock.product_template_extruded_al_housing_jin2_118_machining_c,07AH JIN2-118-MC,,0.0,0.0,0.0,,,,
product_product_id_130726,07AL 009,1,Jinasena_MasterData_Stock.product_template_aluminium_sheet_8_x4_xg20,07AL 009,,0.0,0.0,0.0,,,,
product_product_id_130727,07AL 024,1,Jinasena_MasterData_Stock.product_template_alu_sheet_g_24,07AL 024,,0.0,0.0,0.0,,,,
product_product_id_130728,07AL CH-32,1,Jinasena_MasterData_Stock.product_template_aluminium_checker_plate_8_x4_xg1_8,07AL CH-32,,0.0,0.0,0.0,,,,
product_product_id_130729,07AP 03-24G,1,Jinasena_MasterData_Stock.product_template_amano_plain_zin_corted_sheet_3_x0_47_mm_,07AP 03-24G,,0.0,0.0,0.0,,,,
product_product_id_130730,07AR 12-03,1,Jinasena_MasterData_Stock.product_template_amano_roofing_sheet_12_x03_xg0_35mm,07AR 12-03,,0.0,0.0,0.0,,,,
product_product_id_130731,07AS 500,1,Jinasena_MasterData_Stock.product_template_asab_steel_bar_50mm,07AS 500,,0.0,0.0,0.0,,,,
product_product_id_137602,07CF BRT5.3,1,Jinasena_MasterData_Stock.product_template_cold_finish_round_bar_5_3mm,07CF BRT5.3,,0.0,0.0,0.0,,,,
product_product_id_130732,07CF BRT6.0,1,Jinasena_MasterData_Stock.product_template_cold_finished_round_bar_6_0mm,07CF BRT6.0,,0.0,0.0,0.0,,,,
product_product_id_130733,07CF BRT9.0,1,Jinasena_MasterData_Stock.product_template_cold_finish_bt_steel_9_0mm_5_8m,07CF BRT9.0,,0.0,0.0,0.0,,,,
product_product_id_130734,07CP 1/4,1,Jinasena_MasterData_Stock.product_template_copper_tube_1_4_dia,07CP 1/4,,0.0,0.0,0.0,,,,
product_product_id_130735,07CS 022,1,Jinasena_MasterData_Stock.product_template_carbon_steel_bar_22mm_7_8,07CS 022,,0.0,0.0,0.0,,,,
product_product_id_130736,07CS 125,1,Jinasena_MasterData_Stock.product_template_carbon_steel_bar_1_1_4,07CS 125,,0.0,0.0,0.0,,,,
product_product_id_130737,07FT 038SS,1,Jinasena_MasterData_Stock.product_template_ss_furniture_tube_38x1_2_mm,07FT 038SS,,0.0,0.0,0.0,,,,
product_product_id_130738,07FT 075,1,Jinasena_MasterData_Stock.product_template_ms_furniture_tube_3_4_xg18_1_2m,07FT 075,,0.0,0.0,0.0,,,,
product_product_id_130739,07FT 100,1,Jinasena_MasterData_Stock.product_template_ms_furniture_tube_1_xg16_1_5mm,07FT 100,,0.0,0.0,0.0,,,,
product_product_id_130740,07FT 7/8,1,Jinasena_MasterData_Stock.product_template_ms_furniture_tube_7_8_xg16_1_5m,07FT 7/8,,0.0,0.0,0.0,,,,
product_product_id_130741,07FW 038,1,Jinasena_MasterData_Stock.product_template_fly_wood_sheet_8_x4_3_8,07FW 038,,0.0,0.0,0.0,,,,
product_product_id_130742,07FW 039,1,Jinasena_MasterData_Stock.product_template_ply_wood_sheet_3_4,07FW 039,,0.0,0.0,0.0,,,,
product_product_id_130743,07FW 040,1,Jinasena_MasterData_Stock.product_template_ply_wood_sheet_1_4,07FW 040,,0.0,0.0,0.0,,,,
product_product_id_130744,07GW 125,1,Jinasena_MasterData_Stock.product_template_g_i_wire_1_8in,07GW 125,,0.0,0.0,0.0,,,,
product_product_id_130745,07HI 1X1/4,1,Jinasena_MasterData_Stock.product_template_m_s_hoop_iron_1x1_4_for_seever,07HI 1X1/4,,0.0,0.0,0.0,,,,
product_product_id_130746,07HR 015,1,Jinasena_MasterData_Stock.product_template_b_i_hook_ring_1_5inch,07HR 015,,0.0,0.0,0.0,,,,
product_product_id_130747,07MB 004,1,Jinasena_MasterData_Stock.product_template_brass_round_5_8_mt,07MB 004,,0.0,0.0,0.0,,,,
product_product_id_130748,07MB 006,1,Jinasena_MasterData_Stock.product_template_brass_round_1_mt,07MB 006,,0.0,0.0,0.0,,,,
product_product_id_130749,07MB 007,1,Jinasena_MasterData_Stock.product_template_brass_round_11_4_mt,07MB 007,,0.0,0.0,0.0,,,,
product_product_id_130750,07MB 008,1,Jinasena_MasterData_Stock.product_template_brass_round_1_5_mt,07MB 008,,0.0,0.0,0.0,,,,
product_product_id_137629,07MB 017,1,Jinasena_MasterData_Stock.product_template_brass_sheet_4_x_14_x_18g,07MB 017,,0.0,0.0,0.0,,,,
product_product_id_130751,07MB 026,1,Jinasena_MasterData_Stock.product_template_brass_hex_bar_13_16_x12_327678,07MB 026,,0.0,0.0,0.0,,,,
product_product_id_137603,07MB 026,1,Jinasena_MasterData_Stock.product_template_brass_hex_bar_13_16_x12,07MB 026,,0.0,0.0,0.0,,,,
product_product_id_130752,07MB 100,1,Jinasena_MasterData_Stock.product_template_brass_hex_bar_1,07MB 100,,0.0,0.0,0.0,,,,
product_product_id_130753,07MB 40X25X100,1,Jinasena_MasterData_Stock.product_template_vesconite_hilube_bushing_1025100,07MB 40X25X100,,0.0,0.0,0.0,,,,
product_product_id_130754,07MC 003,1,Jinasena_MasterData_Stock.product_template_copper_rod_bar_22mm_7_8,07MC 003,,0.0,0.0,0.0,,,,
product_product_id_130755,07MC 004,1,Jinasena_MasterData_Stock.product_template_cu_round_bar_1_mt,07MC 004,,0.0,0.0,0.0,,,,
product_product_id_130756,07MC 009,1,Jinasena_MasterData_Stock.product_template_cu_tubing_1_4_mt,07MC 009,,0.0,0.0,0.0,,,,
product_product_id_130757,07MC 012,1,Jinasena_MasterData_Stock.product_template_copper_tubing_5_16_mt,07MC 012,,0.0,0.0,0.0,,,,
product_product_id_130758,07MC 013,1,Jinasena_MasterData_Stock.product_template_copper_flat_1_x1_4_mt,07MC 013,,0.0,0.0,0.0,,,,
product_product_id_130759,07MC 030,1,Jinasena_MasterData_Stock.product_template_copper_sheet_2_x4_x30g_sheet,07MC 030,,0.0,0.0,0.0,,,,
product_product_id_130760,07MC 032,1,Jinasena_MasterData_Stock.product_template_copper_rod_bar_1_1_4_mt,07MC 032,,0.0,0.0,0.0,,,,
product_product_id_130761,07MG 003,1,Jinasena_MasterData_Stock.product_template_br_st_shaft_5_16,07MG 003,,0.0,0.0,0.0,,,,
product_product_id_130762,07MG 005,1,Jinasena_MasterData_Stock.product_template_bright_st_round_bar_12mm,07MG 005,,0.0,0.0,0.0,,,,
product_product_id_130763,07MG 006,1,Jinasena_MasterData_Stock.product_template_brt_st_rd_5_8_mt,07MG 006,,0.0,0.0,0.0,,,,
product_product_id_130764,07MG 007,1,Jinasena_MasterData_Stock.product_template_bright_st_round_0_75_mt,07MG 007,,0.0,0.0,0.0,,,,
product_product_id_130765,07MG 008,1,Jinasena_MasterData_Stock.product_template_bds_round_bar_22mm_17_8,07MG 008,,0.0,0.0,0.0,,,,
product_product_id_130766,07MG 009,1,Jinasena_MasterData_Stock.product_template_bds_round_bar_25_4mm_1,07MG 009,,0.0,0.0,0.0,,,,
product_product_id_130767,07MG 010,1,Jinasena_MasterData_Stock.product_template_bright_st_round_11_8_28mm_mt,07MG 010,,0.0,0.0,0.0,,,,
product_product_id_130768,07MG 012,1,Jinasena_MasterData_Stock.product_template_bright_st_round_bar_1_5_38mm,07MG 012,,0.0,0.0,0.0,,,,
product_product_id_130769,07MG 013,1,Jinasena_MasterData_Stock.product_template_bright_steel_round_bar_35mm,07MG 013,,0.0,0.0,0.0,,,,
product_product_id_130770,07MG 017,1,Jinasena_MasterData_Stock.product_template_bright_st_round_3_16_mt,07MG 017,,0.0,0.0,0.0,,,,
product_product_id_130771,07MG 020,1,Jinasena_MasterData_Stock.product_template_bds_round_bar_20mm,07MG 020,,0.0,0.0,0.0,,,,
product_product_id_130772,07MG 021,1,Jinasena_MasterData_Stock.product_template_ms_square_bar_1_4_x1_4_key,07MG 021,,0.0,0.0,0.0,,,,
product_product_id_130773,07MG 022,1,Jinasena_MasterData_Stock.product_template_stainless_st_key_bar_5x5mm,07MG 022,,0.0,0.0,0.0,,,,
product_product_id_130774,07MG 023,1,Jinasena_MasterData_Stock.product_template_square_bar_3_8_inch,07MG 023,,0.0,0.0,0.0,,,,
product_product_id_130775,07MG 024,1,Jinasena_MasterData_Stock.product_template_m_s_square_bar_8x8mm,07MG 024,,0.0,0.0,0.0,,,,
product_product_id_130776,07MG 025,1,Jinasena_MasterData_Stock.product_template_bds_round_bar_25mm,07MG 025,,0.0,0.0,0.0,,,,
product_product_id_130777,07MG 028,1,Jinasena_MasterData_Stock.product_template_bds_round_bar_28_0mm,07MG 028,,0.0,0.0,0.0,,,,
